cancer	subtype	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Lymphoid tumor	MBN	RUNX1-RUNX1T1	0	23	0	93	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,93),nrow=2))$p.value
Lymphoid tumor	MBN	-RUNX1	0	23	0	93	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,93),nrow=2))$p.value
Lymphoid tumor	MBN	ETV4-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	MEF2BNB-MEF2B-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	TET1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CALR-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	CALR-MUC16	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	APC-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	POLE-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FLT3-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ERBB4-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CDKN2A-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	CAPRIN1-JAK2	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	PNKP-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	NBEAL2-SETD2	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	U2AF1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	WWTR1-intergenic	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	MYCL-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	XRCC1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CBL-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	LIG4-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	HRAS-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	IKZF1-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-RP11	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-SEPT3	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ALK-NPM1	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	BRCA1-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	GNAS-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CSNK1G1-KMT2D	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ATM-EPS15	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	KDM5A-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	KRAS-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BAP1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ALK-intergenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	WT1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	MED12-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	CLIC4-CRTC1	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ALK-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	EWSR1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	PDGFRA-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FLT4-MFSD6	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	DIS3-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CCND3-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CIITA-intragenic	0	17	1	68	0.000000	0.014493	0.014493	0	fisher.test(matrix(c(0,17,1,68),nrow=2))$p.value
Lymphoid tumor	MBN	IGLJ3-SOCS1	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	IGLV2-14-SOCS1	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	NFKBIE-intragenic	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	RELA-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CD274-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	RET-TIMM23	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	EPCAM-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	JAK2-intergenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	PML-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CHD2-MGA	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	KMT2A-MLLT10	0	14	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,33),nrow=2))$p.value
Lymphoid tumor	MBN	CD274-intragenic	1	16	0	69	0.058824	0.000000	0.058824	1	fisher.test(matrix(c(1,16,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	FOXO1-IQGAP2	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FOXO1-ZBTB3	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FAAP20-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	KDM5C-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FAM46C-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ATR-intragenic	0	17	1	68	0.000000	0.014493	0.014493	0	fisher.test(matrix(c(0,17,1,68),nrow=2))$p.value
Lymphoid tumor	MBN	SUZ12-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	SETD2-intragenic	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	RUNX1-intragenic	0	21	0	93	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,21,0,93),nrow=2))$p.value
Lymphoid tumor	MBN	ATM-ZBTB16	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-CHD6	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ATXN2L-JAK2	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	GLI1-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CD79B-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	BRCC3-TRAJ31	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	SHBG-WRAP53	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	KLKP1-POLD1	1	4	0	32	0.200000	0.000000	0.200000	1	fisher.test(matrix(c(1,4,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	HELQ-SMAD4	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-RHOH	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	PIM1-TOX	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	NFKBIZ-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ID3-intragenic	2	15	0	69	0.117647	0.000000	0.117647	1	fisher.test(matrix(c(2,15,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	TRAF7-intragenic	0	17	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,69),nrow=2))$p.value
Lymphoid tumor	MBN	GEN1-GREB1	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CSNK2A1-KMT2D	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	WHSC1-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CDKN1B-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	SRSF2-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	NEK4-PBRM1	1	4	0	32	0.200000	0.000000	0.200000	1	fisher.test(matrix(c(1,4,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-MBNL1	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	CHEK1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FH-PHB	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-SPINK4	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	CTNNB1-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	AKT1-intragenic	0	5	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,5,1,31),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-intragenic	1	25	0	129	0.038462	0.000000	0.038462	1	fisher.test(matrix(c(1,25,0,129),nrow=2))$p.value
Lymphoid tumor	MBN	CRTC1-UBE3B	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	FAH-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	MET-intergenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	PTEN-intragenic	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	MAG-MAPKBP1	0	5	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,32),nrow=2))$p.value
Lymphoid tumor	MBN	ETV5-intergenic	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	IGHA2-ZFP36L1	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	IKZF1-TOX	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	MLLT10-PICALM	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	NOTCH1-intragenic	0	20	0	38	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,20,0,38),nrow=2))$p.value
Lymphoid tumor	MBN	PCM1-TOX	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	PDCD11-intragenic	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	MBN	BTG1-intragenic	0	18	0	61	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,61),nrow=2))$p.value
Lymphoid tumor	MBN	KMT2A-SEPT9	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	ARHGEF12-KMT2A	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	ETV6-intragenic	0	30	1	97	0.000000	0.010204	0.010204	0	fisher.test(matrix(c(0,30,1,97),nrow=2))$p.value
Lymphoid tumor	MBN	ERG-FUS	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	PAX5-intragenic	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	IKZF1-intragenic	0	9	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,9,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	RUNX1-TAF3	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	EBF1-JAK2	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	PDGFRB-PRKCA	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	KMT2A-rearranged	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	NSD1-NUP98	0	7	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,1),nrow=2))$p.value
Lymphoid tumor	MBN	TRAF3-intragenic	1	11	0	37	0.083333	0.000000	0.083333	1	fisher.test(matrix(c(1,11,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	FOXO1-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BIRC3-IGH	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BCL2-intragenic	0	21	1	96	0.000000	0.010309	0.010309	0	fisher.test(matrix(c(0,21,1,96),nrow=2))$p.value
Lymphoid tumor	MBN	TET2-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	MLH1-TRIM71	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	DNMT3A-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	PRKDC-intergenic	0	12	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,12,1,36),nrow=2))$p.value
Lymphoid tumor	MBN	CIITA-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	CIITA-TOX2	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	CSDE1-NRAS	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	DLG2-REL	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	WHSC1L1-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	STAT3-intragenic	0	12	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,12,1,36),nrow=2))$p.value
Lymphoid tumor	MBN	CIITA-PPFIBP2	0	12	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,12,1,36),nrow=2))$p.value
Lymphoid tumor	MBN	BRCA2-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	CXCR4-intragenic	1	20	0	97	0.047619	0.000000	0.047619	1	fisher.test(matrix(c(1,20,0,97),nrow=2))$p.value
Lymphoid tumor	MBN	NOTCH1-TRAV29DV5	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ATAD5-NF1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	PALB2-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	RP11-145E5.5-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	IKZF1-NOTCH1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ATRX-EXOC4	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ATRX-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	SAT2-TP53	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	FIP1L1-PDGFRA	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	KLF2-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	MCL1-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-IGLV3-1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	NFKBIA-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BAP1-intergenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	CIITA-CLEC16A	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	SF3B1-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	GNAQ-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	CSF3R-intergenic	0	12	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,12,1,36),nrow=2))$p.value
Lymphoid tumor	MBN	DAXX-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	AXL-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	IL7R-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	KDM6A-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	MYB-ZFAT	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BCL6-GAPDH	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	FYCO1-RAF1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	RSPO2-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	YAP1-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	FOXO1-SHANK1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	B2M-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	FAS-intragenic	0	12	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,12,1,36),nrow=2))$p.value
Lymphoid tumor	MBN	RAD52-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	KMT2A-LRRC28	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ERG-intragenic	0	14	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	SOX9-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	BCL11B-intragenic	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ARID5B-CIITA	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	DMD-MYC	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	ARSB-NPM1	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
Lymphoid tumor	MBN	AL122127.3-BCL6	0	12	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,37),nrow=2))$p.value
